Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Offset [V]","GT (Slice) Offset [V]","CLR (CBo/LLC/Ring) Offset [V]","GT (Unslice) Offset [V]","Uncore/SA Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","System1 [°C]","PCH [°C]","CPU [°C]","PCIEX16 [°C]","VRM MOS [°C]","EC_TEMP1/System2 [°C]","Vcore [V]","+3.3V [V]","+12V [V]","+5V [V]","VCCSA [V]","DDR [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","System 1 [RPM]","System 2 (VRM) [RPM]","System 3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
3.2.2019,18:50:18.041,11913,63310,15.8,8215,57280,12.5,0.0,1.246,1.243,1.258,1.242,4796.5,4796.5,4796.5,4796.5,99.9,4196.9,999.3,71.8,67.6,75.3,65.4,64.0,69.7,71.8,70.4,75.3,69.5,100.0,48,48,48,48,42,63,66,62,57,37,34,38,43,63,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,66,50,0.000,0.000,0.000,0.000,0.000,63.361,59.410,4.321,0.0,74.7,70.2,76.6,72.5,71.6,71.0,75.6,70.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.1,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,65,49,72,43,1.308,3.324,11.664,5.070,1.068,1.212,3.408,3.024,3.072,2445,1011,988,1268,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.009,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2476,29130,68,1.050,2427,158.052,1936.0,2003.4,1733.5,98.0,46.0,0.0,3.0,35.1,99.3,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,89.0,87.8,2874,2780,468,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:20.245,11913,63310,15.8,8215,57280,12.5,0.0,1.227,1.281,1.226,1.247,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,71.1,72.5,77.4,73.2,69.7,72.5,66.1,70.4,77.4,71.6,100.0,48,48,48,48,42,62,61,64,55,38,39,36,45,62,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,51,0.000,0.000,0.000,0.000,0.000,63.676,59.747,4.330,0.0,75.2,73.1,77.9,73.6,73.1,70.5,73.9,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,65,49,72,43,1.260,3.344,11.664,5.070,1.080,1.200,3.408,3.024,3.072,2463,994,992,1271,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2476,29130,69,1.050,2421,161.170,1936.0,2003.4,1733.5,98.0,46.0,0.0,3.0,35.1,99.7,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,87.9,89.5,2874,2780,468,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:22.473,11925,63298,15.8,8215,57280,12.5,0.0,1.256,1.245,1.220,1.221,4796.5,4796.5,4796.5,4796.5,99.9,4196.9,999.3,73.0,73.7,73.0,66.6,70.2,69.5,69.5,68.0,73.7,70.4,100.0,48,48,48,48,42,65,71,61,54,35,29,39,46,67,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,50,0.000,0.000,0.000,0.000,0.000,63.797,59.814,4.389,0.0,75.9,74.0,77.9,72.5,74.7,71.8,76.3,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.1,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,65,49,73,43,1.260,3.324,11.664,5.070,1.068,1.212,3.408,3.024,3.072,2445,991,991,1271,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.001,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2476,29130,69,1.050,2427,160.269,1936.0,2003.4,1733.5,93.0,44.0,0.0,2.0,35.0,99.2,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,88.5,89.0,2864,2770,465,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:24.677,11917,63305,15.8,8216,57279,12.5,0.0,1.286,1.276,1.285,1.302,4798.8,4798.8,4798.8,4798.8,100.0,4199.0,999.8,86.0,86.0,88.1,88.1,78.3,79.7,82.5,81.1,88.1,83.7,100.0,48,48,48,48,42,64,62,59,47,36,38,41,53,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,50,0.000,0.000,0.000,0.000,0.000,67.364,63.274,4.887,0.0,88.5,84.5,86.1,86.4,81.5,78.4,78.4,80.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,64,49,73,43,1.320,3.344,11.664,5.070,1.080,1.212,3.408,3.024,3.072,2454,991,988,1271,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2476,29130,69,1.050,2421,160.151,1936.0,2003.4,1733.5,99.0,47.0,0.0,2.0,35.0,96.8,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,87.7,89.0,2864,2770,465,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:26.895,11977,63246,15.9,8222,57273,12.5,0.0,1.282,1.300,1.259,1.254,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,79.4,76.5,75.8,71.6,68.7,67.3,68.0,70.2,79.4,72.2,100.0,48,48,48,48,42,69,67,64,51,31,33,36,49,69,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,66,50,0.000,0.000,0.000,0.000,0.000,63.489,59.535,4.484,0.0,80.2,76.5,77.6,75.6,73.3,69.7,73.1,73.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,67,49,73,43,1.320,3.324,11.592,5.070,1.068,1.212,3.408,3.024,3.072,2319,991,991,1268,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2476,29130,68,1.050,2416,162.661,1936.0,2003.4,1733.5,98.0,48.0,0.0,3.0,35.2,98.7,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,88.9,88.7,2881,2787,472,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:29.120,12024,63199,15.9,8241,57254,12.5,0.0,1.304,1.226,1.221,1.249,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,73.9,71.8,73.9,64.7,64.0,61.9,66.9,63.3,73.9,67.5,100.0,48,48,48,48,42,66,67,58,53,34,33,42,47,66,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,66,50,0.000,0.000,0.000,0.000,0.000,62.705,58.777,4.106,0.0,75.1,72.4,77.3,71.8,67.4,67.6,70.1,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,65,49,73,43,1.272,3.344,11.664,5.070,1.068,1.212,3.408,3.024,3.072,2454,992,991,1268,Yes,47,58,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.007,0.022,2476,29130,68,1.050,2416,157.970,1936.0,2003.4,1733.5,99.0,39.0,0.0,3.0,35.1,98.4,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,88.0,87.6,2873,2779,475,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:31.329,12020,63203,15.9,8244,57251,12.5,0.0,1.251,1.221,1.286,1.235,4803.5,4803.5,4803.5,4803.5,100.1,4203.1,1000.7,63.3,57.7,71.1,58.4,52.8,52.1,57.7,53.5,71.1,58.3,100.0,48,48,48,48,42,64,66,58,58,36,34,42,42,67,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,50,0.000,0.000,0.000,0.000,0.000,59.947,56.100,3.888,0.0,67.7,64.5,76.2,66.1,62.3,61.7,64.9,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.9,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,64,49,73,43,1.260,3.344,11.592,5.070,1.068,1.212,3.408,3.024,3.072,2343,995,992,1268,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.009,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.012,2476,29130,68,1.050,2421,161.178,1936.0,2003.4,1733.5,99.0,40.0,0.0,3.0,35.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,87.7,89.5,2917,2823,474,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:33.527,11985,63238,15.9,8245,57250,12.5,0.0,1.231,1.256,1.237,1.294,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,61.2,51.4,71.8,57.0,53.5,52.8,56.3,50.0,71.8,56.8,100.0,48,48,48,48,42,66,60,55,57,34,40,45,43,67,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,66,50,0.000,0.000,0.000,0.000,0.000,58.237,54.377,3.762,0.0,62.7,60.6,77.4,61.4,60.2,59.8,60.1,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,64,49,72,43,0.660,3.344,11.664,5.070,1.080,1.212,3.408,3.024,3.072,2280,992,989,1268,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.007,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.007,2476,29130,68,1.050,2421,158.549,1936.0,2003.4,1733.5,99.0,40.0,0.0,2.0,35.6,99.3,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,90.8,88.1,2916,2822,472,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:35.750,11968,63254,15.9,8246,57249,12.5,0.0,1.231,1.306,1.226,1.267,4796.5,4796.5,4796.5,4796.5,99.9,4196.9,999.3,61.7,60.9,71.6,51.7,59.5,51.0,58.8,49.6,71.6,58.1,100.0,48,48,48,48,42,62,67,64,52,38,33,36,48,65,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,50,0.000,0.000,0.000,0.000,0.000,57.344,53.523,3.701,0.0,61.9,60.2,75.7,59.3,58.3,56.9,59.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.1,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,64,49,72,43,1.284,3.344,11.664,5.070,1.068,1.224,3.384,3.024,3.072,2280,991,989,1266,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2476,29130,68,1.050,2421,158.492,1936.0,2003.4,1733.5,99.0,40.0,0.0,2.0,35.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,86.1,88.1,2916,2822,472,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:37.954,11962,63261,15.9,8244,57251,12.5,0.0,1.335,1.235,1.288,1.315,4798.8,4798.8,4798.8,4798.8,100.0,4199.0,999.8,52.1,54.6,65.4,58.8,51.0,54.6,59.5,56.3,65.4,56.5,100.0,48,48,48,48,42,57,63,59,58,43,37,41,42,63,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,50,0.000,0.000,0.000,0.000,0.000,57.185,53.346,3.696,0.0,57.4,61.2,75.8,59.4,57.6,58.5,59.1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,64,49,72,43,1.260,3.324,11.664,5.070,1.068,1.212,3.408,3.024,3.072,2272,991,992,1266,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2476,29130,68,1.050,2416,157.946,1936.0,2003.4,1733.5,99.0,40.0,0.0,2.0,35.6,99.1,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,87.7,87.7,2916,2822,472,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:40.177,11959,63264,15.8,8241,57254,12.5,0.0,1.254,1.255,1.289,1.302,4798.8,4798.8,4798.8,4798.8,100.0,4199.0,999.8,61.7,60.5,74.4,64.0,59.1,59.8,60.5,55.3,74.4,61.9,100.0,48,48,48,48,42,54,66,59,47,46,34,41,53,66,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,50,0.000,0.000,0.000,0.000,0.000,57.516,53.705,3.691,0.0,60.1,60.4,76.9,60.0,57.5,58.3,59.1,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,64,49,72,43,1.284,3.344,11.664,5.070,1.068,1.212,3.408,3.024,3.072,2250,989,988,1266,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2476,29130,68,1.050,2415,163.707,1936.0,2003.4,1733.5,99.0,40.0,0.0,2.0,35.6,99.9,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,87.1,90.9,2916,2823,472,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:42.382,11959,63264,15.8,8241,57254,12.5,0.0,1.225,1.228,1.271,1.223,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,60.5,58.4,71.8,52.8,55.6,50.0,57.7,53.5,71.8,57.5,100.0,48,48,48,48,42,61,65,57,56,39,35,43,44,67,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,49,0.000,0.000,0.000,0.000,0.000,56.865,53.026,3.690,0.0,58.9,58.6,75.2,59.3,58.3,55.6,58.5,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,64,49,71,43,1.320,3.344,11.664,5.070,1.068,1.212,3.408,3.024,3.072,2272,992,989,1268,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.001,2476,29130,68,1.050,2421,158.831,1936.0,2003.4,1733.5,99.0,40.0,0.0,2.0,35.6,99.8,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,87.6,88.2,2914,2823,472,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:44.604,11960,63262,15.9,8243,57251,12.5,0.0,1.304,1.246,1.257,1.261,4795.3,4795.3,4795.3,4795.3,99.9,4195.9,999.0,49.6,47.5,74.4,46.0,47.5,41.8,46.8,46.0,74.4,50.0,100.0,48,48,48,48,42,63,56,54,55,37,44,46,45,65,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,49,0.000,0.000,0.000,0.000,0.000,57.327,53.493,3.695,0.0,58.9,58.5,76.9,59.9,58.4,57.4,59.4,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.8,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,63,49,71,43,1.272,3.344,11.664,5.070,1.080,1.212,3.408,3.024,3.072,2257,991,989,1268,Yes,47,57,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.005,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.007,2476,29130,68,1.050,2421,160.578,1936.0,2003.4,1733.5,99.0,40.0,0.0,2.0,35.6,99.6,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,86.8,89.1,2916,2822,456,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:46.811,11960,63263,15.9,8243,57252,12.5,0.0,1.229,1.301,1.268,1.221,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,55.6,59.1,76.0,58.4,55.6,57.7,58.4,50.0,76.0,58.8,100.0,48,48,48,48,42,63,58,63,54,37,42,37,46,66,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,49,0.000,0.000,0.000,0.000,0.000,56.758,52.925,3.693,0.0,58.0,58.8,75.6,59.2,58.1,55.7,57.8,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,63,49,71,43,1.296,3.344,11.592,5.070,1.068,1.212,3.408,3.024,3.072,2272,992,988,1266,Yes,47,58,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.6,0.0,0.6,0.014,0.037,2476,29130,68,1.050,2421,161.183,1936.0,2003.4,1733.5,99.0,40.0,0.0,2.0,35.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,87.5,89.5,2916,2822,455,8.0,0,0,0.000,0.000,0,
3.2.2019,18:50:49.038,11958,63265,15.8,8241,57253,12.5,0.0,1.226,1.300,1.251,1.236,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,50.7,54.9,68.3,54.9,50.7,50.0,52.8,51.4,68.3,54.2,100.0,48,48,48,48,42,61,60,54,48,39,40,46,52,65,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,49,0.000,0.000,0.000,0.000,0.000,56.891,53.071,3.685,0.0,57.1,59.1,76.0,58.6,58.1,58.1,59.1,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,63,49,71,43,1.272,3.324,11.664,5.070,1.068,1.212,3.408,3.024,3.072,2265,994,991,1266,Yes,47,59,100.0,No,No,8869,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.1,0.1,0.000,0.011,28214,4,0.0,0.0,0.0,0.000,0.000,1,0.0,1.3,1.3,0.000,0.014,2476,29130,68,1.050,2421,162.693,1936.0,2003.4,1733.5,99.0,40.0,0.0,2.0,35.6,99.2,0.0,0.0,0.0,0.0,0.0,0.0,58.0,No,No,Yes,No,No,No,88.4,90.4,2916,2822,455,8.0,0,0,0.000,0.000,0,
